name,facebook,twitter,website,genre,mtv,,,,,name
Melonie Cannon,,,,Country,http://www.cmt.com/artists/melonie-cannon/biography,,,,,Melonie Cannon
Melanie Amaro,http://www.facebook.com/117865004985741,http://www.twitter.com/itsmelanieamaro,,R&B,http://www.mtv.com/artists/melanie-amaro/biography,,,,,Melanie Amaro
Melanie Fiona,http://www.facebook.com/60126025870,http://www.twitter.com/melaniefiona,http://melaniefiona.com/,R&B/Soul,http://www.mtv.com/artists/melanie-fiona/biography,,,,,Melanie Fiona
Melissa Auf der Maur,,,,,http://www.mtv.com/artists/melissa-auf-der-maur/biography,,,,,Melissa Auf der Maur
Melissa Bollea,,,,,http://www.cmt.com/artists/melissa-bollea/biography,,,,,Melissa Bollea
Melissa Etheridge,http://www.facebook.com/39031722775,http://www.twitter.com/metheridge,http://www.melissaetheridge.com/,Rock,http://www.mtv.com/artists/melissa-etheridge/biography,,,,,Melissa Etheridge
Michael Winans/Regina Winans,,,,,http://www.mtv.com/artists/michael-winans-regina-winans/biography,,,,,Michael Winans/Regina Winans
Ministry,http://www.facebook.com/146334388721177,http://www.twitter.com/ministrytwit,http://www.ministrymusic.org/,Rock,http://www.mtv.com/artists/ministry/biography,,,,,Ministry
Michael Celedon,,,,,http://www.mtv.com/artists/michael-celedon/biography,,,,,Michael Celedon
Miracle (Rap),,,,Hip-Hop,http://www.mtv.com/artists/miracle-rap-/biography,,,,,Miracle (Rap)
Mike Will,,,,,http://www.mtv.com/artists/mike-will/biography,,,,,Mike Will
Mike O'Brien,,,,,http://www.mtv.com/artists/mike-obrien/biography,,,,,Mike O'Brien
Mike Farris,http://www.facebook.com/14570467546,http://www.twitter.com/mikefarrismusic,,Rock,http://www.mtv.com/artists/mike-farris/biography,,,,,Mike Farris
Millie Jackson,,,,R&B/Soul,http://www.mtv.com/artists/millie-jackson/biography,,,,,Millie Jackson
Moe Bandy,,,http://www.moebandy.com/,Country,http://www.cmt.com/artists/moe-bandy/biography,,,,,Moe Bandy
Money Mark,,http://twitter.com/moneymarkdiggla,http://www.treplus.com,Hip-Hop,http://www.mtv.com/artists/money-mark/biography,,,,,Money Mark
Moonshine Bandits,http://www.facebook.com/143895036081,http://www.twitter.com/moonshinebandit,http://www.moonshinebandits.com,Alternative,http://www.mtv.com/artists/moonshine-bandits/biography,,,,,Moonshine Bandits
Mohit Chauhan,,,,,http://www.mtv.com/artists/mohit-chauhan-00/biography,,,,,Mohit Chauhan
Monaco,,,,Rock,http://www.mtv.com/artists/monaco/biography,,,,,Monaco
N8than Speed,,,,Hip-Hop,http://www.mtv.com/artists/n8than-speed/biography,,,,,N8than Speed
Nadama,,,,,http://www.mtv.com/artists/nadama/biography,,,,,Nadama
Mother Maybelle Carter,,,,Country,http://www.cmt.com/artists/mother-maybelle-carter/biography,,,,,Mother Maybelle Carter
Mötley Crüe,http://www.facebook.com/9721897972,http://www.twitter.com/motleycrue,http://www.motley.com,Hard Rock,http://www.mtv.com/artists/motley-crue/biography,,,,,Mötley Crüe
Motörhead,http://www.facebook.com/473374319361548,http://www.twitter.com/mymotorhead,http://www.imotorhead.com,Metal,http://www.mtv.com/artists/motorhead/biography,,,,,Motörhead
Mountain,http://www.facebook.com/71180759736,,,Rock,http://www.mtv.com/artists/mountain/biography,,,,,Mountain
Morris Day,,,http://www.morrisday.info,Funk,http://www.mtv.com/artists/morris-day/biography,,,,,Morris Day
My Bloody Valentine,http://www.facebook.com/239952032762368,http://www.twitter.com/theofficialmbv,,Rock,http://www.mtv.com/artists/my-bloody-valentine/biography,,,,,My Bloody Valentine
Natalie Cole,http://www.facebook.com/173265429355801,http://www.twitter.com/nataliecole,,R&B/Soul,http://www.mtv.com/artists/natalie-cole/biography,,,,,Natalie Cole
Natalie Imbruglia,http://www.facebook.com/20737841842,http://www.twitter.com/natimbruglia,http://www.natalieimbruglia.com/,Pop,http://www.mtv.com/artists/natalie-imbruglia/biography,,,,,Natalie Imbruglia
Natalie Merchant,http://www.facebook.com/118927547936,http://www.twitter.com/nataliemerchant,http://www.nataliemerchant.com/,Pop,http://www.mtv.com/artists/natalie-merchant/biography,,,,,Natalie Merchant
Nate Adderly Jr.,,,,,http://www.mtv.com/artists/nate-adderly-jr/biography,,,,,Nate Adderly Jr.
Nate Dogg,http://www.facebook.com/1410483825831195,,,West Coast Rap,http://www.mtv.com/artists/nate-dogg/biography,,,,,Nate Dogg
Nappy Roots,http://www.facebook.com/152813807423,http://www.twitter.com/nappyroots,http://www.nappyroots.com,Hip-Hop/Rap,http://www.mtv.com/artists/nappy-roots/biography,,,,,Nappy Roots
Nashville Pussy,http://www.facebook.com/13091707669,,,Rock,http://www.mtv.com/artists/nashville-pussy/biography,,,,,Nashville Pussy
Nat & Alex Wolff,http://www.facebook.com/42973579795,http://www.twitter.com/natandalex,http://www.natnalex.com/,Rock,http://www.mtv.com/artists/nat-alex-wolff/biography,,,,,Nat & Alex Wolff
Nena,http://www.facebook.com/347442198870,,http://www.nena.com/,Pop,http://www.mtv.com/artists/nena/biography,,,,,Nena
Nanci Griffith,http://www.facebook.com/110226554527,http://www.twitter.com/nancigriffith,http://www.sover.net/~rschrull/ngriffith/gchpage.html,Country,http://www.cmt.com/artists/nanci-griffith/biography,,,,,Nanci Griffith
Neal Coty,,,,Country,http://www.cmt.com/artists/neal-coty/biography,,,,,Neal Coty
Nervo,http://www.facebook.com/NERVOmusic,http://www.twitter.com/http://youtube.com/nervosongs,http://www.nervomusic.com,House,http://www.mtv.com/artists/nervo/biography,,,,,Nervo
New York Rappers,,,,,http://www.mtv.com/artists/new-york-rappers/biography,,,,,New York Rappers
Newspring Church Live Worship,,,,,http://www.mtv.com/artists/newspring-church-live-worship/biography,,,,,Newspring Church Live Worship
Noel Gallagher,http://www.facebook.com/137619119645856,http://www.twitter.com/noelgallagher,,Alternative,http://www.mtv.com/artists/noel-gallagher/biography,,,,,Noel Gallagher
OK Go,http://www.facebook.com/7112765682,http://www.twitter.com/okgo,http://okgo.net,Rock,http://www.mtv.com/artists/ok-go/biography,,,,,OK Go
Nu Shooz,http://www.facebook.com/293908324674,http://www.twitter.com/nushoozmusic,,Soul,http://www.mtv.com/artists/nu-shooz/biography,,,,,Nu Shooz
You Me At Six,http://www.facebook.com/24488764750,http://www.twitter.com/youmeatsix,,Rock,http://www.mtv.com/artists/you-me-at-six/biography,,,,,You Me At Six
O-Town,http://www.facebook.com/26118925816,http://www.twitter.com/otownofficial,,Pop,http://www.mtv.com/artists/o-town/biography,,,,,O-Town
OAG,,,,Rock,http://www.mtv.com/artists/oag/biography,,,,,OAG
Payro Y Su Smog Tropical,,,,,http://www.mtv.com/artists/payro-y-su-smog-tropical/biography,,,,,Payro Y Su Smog Tropical
P-Square,,,,,http://www.mtv.com/artists/p-square-1/biography,,,,,P-Square
Our Last Night,http://www.facebook.com/23136025663,http://www.twitter.com/olnband,,Rock,http://www.mtv.com/artists/our-last-night/biography,,,,,Our Last Night
Outshyne,http://www.facebook.com/322006120446,http://twitter.com/Outshyne,http://www.outshynemusic.com,Country,http://www.cmt.com/artists/outshyne/biography,,,,,Outshyne
Otis Gibbs,,,,Country,http://www.cmt.com/artists/otis-gibbs/biography,,,,,Otis Gibbs
Otis Redding,http://www.facebook.com/270675920106,http://www.twitter.com/otisredding,,Soul,http://www.mtv.com/artists/otis-redding/biography,,,,,Otis Redding
Paul Gilbert,,,,Rock,http://www.mtv.com/artists/paul-gilbert/biography,,,,,Paul Gilbert
Paul Hardcastle,http://www.facebook.com/152281264772,http://www.twitter.com/hardcastlemusic,,Alternative,http://www.mtv.com/artists/paul-hardcastle/biography,,,,,Paul Hardcastle
Pancho Barraza,,,,Latin,http://www.mtv.com/artists/pancho-barraza/biography,,,,,Pancho Barraza
Pastor Charles Charamba,,,,,http://www.mtv.com/artists/pastor-charles-charamba/biography,,,,,Pastor Charles Charamba
Pastor Ed Rea,,,,,http://www.mtv.com/artists/pastor-ed-rea/biography,,,,,Pastor Ed Rea
Paul Koleske,,,,,http://www.mtv.com/artists/paul-koleske/biography,,,,,Paul Koleske
Pascal Jourdan,,,,,http://www.mtv.com/artists/pascal-jourdan/biography,,,,,Pascal Jourdan
Patrick Yandall,,,,,http://www.mtv.com/artists/patrick-yandall/biography,,,,,Patrick Yandall
Patti LaBelle,http://www.facebook.com/7903978636,http://www.twitter.com/mspattipatti,http://www.pattilabelle.com/store/,Soul,http://www.mtv.com/artists/patti-labelle/biography,,,,,Patti LaBelle
Patti Smith,http://www.facebook.com/105547869479786,,,Rock,http://www.mtv.com/artists/patti-smith/biography,,,,,Patti Smith
Paul Sapiera,,,,,http://www.mtv.com/artists/paul-sapiera/biography,,,,,Paul Sapiera
Paul Thorn,http://www.facebook.com/9246246155,,,Country,http://www.cmt.com/artists/paul-thorn/biography,,,,,Paul Thorn
Petula Clark,http://www.facebook.com/174681926004216,http://www.twitter.com/petulaclarkhq,,Classic Rock,http://www.mtv.com/artists/petula-clark/biography,,,,,Petula Clark
Peter Cetera,,,,Pop,http://www.mtv.com/artists/peter-cetera/biography,,,,,Peter Cetera
Pigeon Lake Singers,,,,,http://www.mtv.com/artists/pigeon-lake-singers/biography,,,,,Pigeon Lake Singers
REO Speedwagon,http://www.facebook.com/56971138498,http://www.twitter.com/kcreospeedwagon,http://www.garyrichrath.com,Rock,http://www.mtv.com/artists/reo-speedwagon/biography,,,,,REO Speedwagon
Porno Graffitti,http://www.facebook.com/171037169600955,http://www.twitter.com/blackcaster,,Rock,http://www.mtv.com/artists/porno-graffitti/biography,,,,,Porno Graffitti
Project Pat,http://www.facebook.com/161923770546358,http://www.twitter.com/projectpathcp,,Movies,http://www.mtv.com/artists/project-pat/biography,,,,,Project Pat
Pretty Ricky,http://www.facebook.com/123238343158,http://www.twitter.com/iprettyricky,,Hip-Hop/Rap,http://www.mtv.com/artists/pretty-ricky/biography,,,,,Pretty Ricky
Randy and the Bloody Lovelies,,,,Alternative,http://www.mtv.com/artists/randy-and-the-bloody-lovelies/biography,,,,,Randy and the Bloody Lovelies
Ral Donner,,,,Classic Rock,http://www.mtv.com/artists/ral-donner/biography,,,,,Ral Donner
Rahat Nusrat Fateh Ali Khan,http://www.facebook.com/110351665652193,http://www.twitter.com/officialrfak,,World/Reggae,http://www.mtv.com/artists/rahat-nusrat-fateh-ali-khan/biography,,,,,Rahat Nusrat Fateh Ali Khan
Randy Edelman,,http://www.twitter.com/justinmitchell,,Pop,http://www.mtv.com/artists/randy-edelman/biography,,,,,Randy Edelman
Red Line Chemistry,http://www.facebook.com/118281468191029,,,Rock,http://www.mtv.com/artists/red-line-chemistry/biography,,,,,Red Line Chemistry
Redman,http://www.facebook.com/104051636297666,http://www.twitter.com/therealredman,http://www.reggienoble.com/,MADE,http://www.mtv.com/artists/redman/biography,,,,,Redman
Rebelution,http://www.facebook.com/29914385736,http://www.twitter.com/rebelutionmusic,http://rebelutionmusic.com/,Alternative,http://www.mtv.com/artists/rebelution/biography,,,,,Rebelution
Reckless Kelly,http://www.facebook.com/10164151827,,http://www.recklesskelly.com,Country,http://www.cmt.com/artists/reckless-kelly/biography,,,,,Reckless Kelly
Request-A-Song.com,,,,,http://www.mtv.com/artists/request-a-songcom/biography,,,,,Request-A-Song.com
Real Street Entertainment,,,,,http://www.mtv.com/artists/real-street-entertainment/biography,,,,,Real Street Entertainment
Richie Rosato,,,,,http://www.mtv.com/artists/richie-rosato/biography,,,,,Richie Rosato
Rhea,,,,,http://www.mtv.com/artists/rhea/biography,,,,,Rhea
Rhonda Fleming,,,,,http://www.mtv.com/artists/rhonda-fleming/biography,,,,,Rhonda Fleming
Rhydian,,,,Rock,http://www.mtv.com/artists/rhydian/biography,,,,,Rhydian
Reverend Dr. Morgan Babb,,,,Inspirational,http://www.mtv.com/artists/reverend-dr-morgan-babb/biography,,,,,Reverend Dr. Morgan Babb
Revolting Cocks,http://www.facebook.com/652795991412287,,http://www.ping.be/~ping3716/,Alternative,http://www.mtv.com/artists/revolting-cocks/biography,,,,,Revolting Cocks
Rivermaya,http://www.facebook.com/10673777050,,,Rock,http://www.mtv.com/artists/rivermaya/biography,,,,,Rivermaya
Sidath Chandrakuma,,,,,http://www.mtv.com/artists/sidath-chandrakuma/biography,,,,,Sidath Chandrakuma
Ricky Jai,,,,,http://www.mtv.com/artists/ricky-jai/biography,,,,,Ricky Jai
Robert Palmer,http://www.facebook.com/333842080946,,,Soul,http://www.mtv.com/artists/robert-palmer/biography,,,,,Robert Palmer
Robert Francis,http://www.facebook.com/6459954092,http://www.twitter.com/102136720,,Rock,http://www.mtv.com/artists/robert-francis/biography,,,,,Robert Francis
Robert McDuffy,,,,,http://www.mtv.com/artists/robert-mcduffy/biography,,,,,Robert McDuffy
Roger Miller,,,http://www.countrymusichalloffame.com/inductees/roger_miller.html,Country,http://www.cmt.com/artists/roger-miller-2/biography,,,,,Roger Miller
Roy Acuff,http://www.facebook.com/108597525831410,,http://www.countrymusichalloffame.com/inductees/roy_acuff.html,Country,http://www.cmt.com/artists/roy-acuff/biography,,,,,Roy Acuff
Rory Lee Feek,,,,,http://www.mtv.com/artists/rory-lee-feek/biography,,,,,Rory Lee Feek
Dave Sampson & the Hunters,,,,,http://www.mtv.com/artists/dave-sampson-the-hunters-1/biography,,,,,Dave Sampson & the Hunters
Sam Grow,,,,,http://www.mtv.com/artists/sam-grow/biography,,,,,Sam Grow
Sarah Sagram,,,,,http://www.mtv.com/artists/sarah-sagram/biography,,,,,Sarah Sagram
Santal,,,,,http://www.mtv.com/artists/santal/biography,,,,,Santal
Sarah Blasko,http://www.facebook.com/10121101484,http://www.twitter.com/sarahblasko,,Rock,http://www.mtv.com/artists/sarah-blasko/biography,,,,,Sarah Blasko
Sandy Castle,,,,,http://www.mtv.com/artists/sandy-castle/biography,,,,,Sandy Castle
Sandy Horne,,,,,http://www.mtv.com/artists/sandy-horne/biography,,,,,Sandy Horne
Scarlett Johansson,,,http://www.scarlett-fan.com/,Lounge,http://www.mtv.com/artists/scarlett-johansson/biography,,,,,Scarlett Johansson
Scott Amering,,,,,http://www.mtv.com/artists/scott-amering/biography,,,,,Scott Amering
Savage Garden,http://www.facebook.com/20251714228,http://www.twitter.com/savagegarden,http://www.savagegarden.com/,Pop,http://www.mtv.com/artists/savage-garden/biography,,,,,Savage Garden
Serena Ryder,http://www.facebook.com/24207397160,http://www.twitter.com/serenaryder,http://www.serenaryder.com,Pop/Rock,http://www.mtv.com/artists/serena-ryder/biography,,,,,Serena Ryder
Set It Off,http://www.facebook.com/setitoffband,http://twitter.com/setitoff,http://setitoffband.com,Alternative,http://www.mtv.com/artists/set-it-off/biography,,,,,Set It Off
Seldom Scene,http://www.facebook.com/seldomscene,,http://www.seldomscene.com/,Rock,http://www.cmt.com/artists/seldom-scene/biography,,,,,Seldom Scene
Semino Rossi,,,,Easy Listening/Vocal,http://www.mtv.com/artists/semino-rossi/biography,,,,,Semino Rossi
Sherry Carter,,,,,http://www.mtv.com/artists/sherry-carter/biography,,,,,Sherry Carter
Shea Seger,,,http://www.sheaseger.com/,Pop,http://www.mtv.com/artists/shea-seger/biography,,,,,Shea Seger
Sick Puppies,http://www.facebook.com/7299612641,http://www.twitter.com/sickpuppies,,Rock,http://www.mtv.com/artists/sick-puppies/biography,,,,,Sick Puppies
SHINee,http://www.facebook.com/131034166973249,,,World/Reggae,http://www.mtv.com/artists/shinee/biography,,,,,SHINee
Shirley Bassey,,,,Dance/Electronic,http://www.mtv.com/artists/shirley-bassey/biography,,,,,Shirley Bassey
Skillet,http://www.facebook.com/6483988719,http://www.twitter.com/skilletmusic,http://skillet.com,Christian Rock,http://www.mtv.com/artists/skillet/biography,,,,,Skillet
Sinéad O'Connor,http://www.facebook.com/246972478675081,http://www.twitter.com/sinead_oconnor,,Rock,http://www.mtv.com/artists/sinead-oconnor/biography,,,,,Sinéad O'Connor
Six Feet Under,,,,Rock,http://www.mtv.com/artists/six-feet-under/biography,,,,,Six Feet Under
Sixto Rodriguez,http://www.facebook.com/104061823074173,http://www.twitter.com/sugar_man,,Rock,http://www.mtv.com/artists/sixto-rodriguez/biography,,,,,Sixto Rodriguez
Skylar Astin,,,,,http://www.mtv.com/artists/skylar-astin/biography,,,,,Skylar Astin
Siouxsie Sioux,,,,Alternative,http://www.mtv.com/artists/siouxsie-sioux/biography,,,,,Siouxsie Sioux
Sister Kill Cycle,,,,,http://www.mtv.com/artists/sister-kill-cycle/biography,,,,,Sister Kill Cycle
Sister Sledge,http://www.facebook.com/108188605869132,http://www.twitter.com/sistersledge_,,Soul,http://www.mtv.com/artists/sister-sledge/biography,,,,,Sister Sledge
Smokey Joe Myers,,,,,http://www.mtv.com/artists/smokey-joe-myers/biography,,,,,Smokey Joe Myers
Sophie Ellis-Bextor,http://www.facebook.com/6434097627,http://www.twitter.com/sophieeb,,Dance/Electronic,http://www.mtv.com/artists/sophie-ellis-bextor/biography,,,,,Sophie Ellis-Bextor
Young Dro,http://www.facebook.com/192233954255293,http://www.twitter.com/dropolo,,Hip-Hop,http://www.mtv.com/artists/young-dro/biography,,,,,Young Dro
Terry Wariner,,,,,http://www.cmt.com/artists/terry-wariner/biography,,,,,Terry Wariner
SOiL,http://www.facebook.com/135069282944,http://www.twitter.com/soiltheband,,Rock,http://www.mtv.com/artists/soil/biography,,,,,SOiL
Spooks,,,,Hip-Hop/Rap,http://www.mtv.com/artists/spooks/biography,,,,,Spooks
Soulja Boy Tell Em,http://www.facebook.com/5108509613,http://www.twitter.com/souljaboy,,Hip-Hop,http://www.mtv.com/artists/soulja-boy/biography,,,,,Soulja Boy Tell Em
SosaMan,,,,,http://www.mtv.com/artists/sosaman/biography,,,,,SosaMan
Soul Dhamma,,,,,http://www.mtv.com/artists/soul-dhamma/biography,,,,,Soul Dhamma
Spalding Rockwell,,,,Electronic/Dance,http://www.mtv.com/artists/spalding-rockwell/biography,,,,,Spalding Rockwell
Sparta,http://www.facebook.com/10846282726,,,Rock,http://www.mtv.com/artists/sparta/biography,,,,,Sparta
Steven Tyler,http://www.facebook.com/39888443690,http://www.twitter.com/iamstevent,,Rock,http://www.mtv.com/artists/steven-tyler/biography,,,,,Steven Tyler
Steps (Pop),,,,Pop,http://www.mtv.com/artists/steps-pop-/biography,,,,,Steps (Pop)
Steuart Smith,,,,,http://www.cmt.com/artists/steuart-smith/biography,,,,,Steuart Smith
Stealing Angels,,,,,http://www.cmt.com/artists/stealing-angels/biography,,,,,Stealing Angels
Stark,,,,,http://www.mtv.com/artists/stark-3/biography,,,,,Stark
Steve Brown,,,,,http://www.cmt.com/artists/steve-brown-6/biography,,,,,Steve Brown
Steve McGrew,,,,Comedy/Spoken Word,http://www.mtv.com/artists/steve-mcgrew/biography,,,,,Steve McGrew
Sunny Sweeney,http://www.facebook.com/18777289296,http://www.twitter.com/gettinsweenered,http://www.sunnysweeney.com,Traditional Country,http://www.cmt.com/artists/sunny-sweeney/biography,,,,,Sunny Sweeney
